Actual_class,x,y,GMM_classification_result
class3,1.1756146294,-1.5672195509,4
class3,0.6432006986,-2.6210597052,4
class3,0.1095434643,-0.6229743154,4
class3,-1.9535091488,-3.375643018,4
class3,-0.4317151729,-2.9713605271,4
class3,-0.7157744972,-2.1654736578,3
class3,-0.2627987219,-1.3725318774,3
class3,-0.1655755938,-3.8525504279,4
class3,-2.5861449728,-4.4545886492,4
class3,-0.9954549302,-0.4335198491,3
class3,-1.160537049,-2.3250397719,3
class3,0.7486383092,-2.8859835295,4
class3,-2.2069447978,-0.365944056,3
class3,-1.9782622892,-0.0981905464,3
class3,-1.441296141,-1.1791188223,3
class3,-0.2757069705,-1.1639989457,3
class3,-0.707238265,-1.4968562646,3
class3,-0.7184176598,-1.4243017887,3
class3,-0.3754106818,-2.3223446513,3
class3,-1.3876787169,-2.005836185,3
class3,-0.1496538951,-2.1266829558,3
class3,-1.9240402519,-1.8303513317,3
class3,-0.633094828,-1.5314093702,3
class3,-1.1345497372,-1.970816327,3
class3,-0.6927915357,-2.8325673047,3
class3,-0.879203213,-2.2835564023,3
class3,-1.4000132526,-2.2842927929,3
class3,-3.5594623229,-2.815403945,3
class3,-1.4785427138,-2.1615468283,3
class3,-1.4480740265,-2.4637758014,3
class3,-0.9916483892,-2.9862137124,4
class3,-1.9692850743,-0.5913316245,3
class3,-1.6866810849,-1.9045267529,3
class3,-1.7091555617,-3.8568741615,4
class3,-0.9606320621,-1.6981474935,3
class3,-0.7453200376,-2.0748014777,3
class3,-1.1212048325,-1.5849018882,3
class3,-0.0501280274,-1.2484760758,3
class3,-0.119624181,-3.124799471,4
class3,-2.5075386554,0.0233128608,3
class3,0.3390719653,-1.5131335307,4
class3,-0.9870682858,-3.2149932302,4
class3,-0.4317262322,-2.7195370949,3
class3,-0.6805944751,-2.2079340016,3
class3,-2.0561964583,-0.8713254582,3
class3,-0.6432078464,-0.560567567,3
class3,-0.2181530568,-1.7928305749,3
class3,-2.2767505582,-1.5686658495,3
class3,-0.2607891953,-3.0425708453,4
class3,-0.6778576437,-1.6711727472,3
class3,-0.6327720745,-4.5644671655,4
class3,-0.425529754,-1.8486812912,3
class3,-0.8002560143,-0.6706220764,3
class3,0.9818145653,-3.1314542019,4
class3,0.0436327537,-2.098046546,3
class3,-2.8215955873,-2.8202060975,3
class3,-0.1018144694,-1.7545895452,3
class3,-0.994654184,-2.1373029318,3
class3,-2.1639321844,-2.7041888894,3
class3,-2.783270408,0.1031928167,3
class3,-0.0830539131,-2.4958186232,3
class3,-1.8370785983,-3.9970793716,4
class3,-0.4382607494,-2.3363459175,3
class3,-0.4076856233,-2.9145821206,4
class3,-0.7442369241,-2.8753128215,3
class3,-0.1038602042,-0.5524461627,3
class3,-0.3094222393,-3.7032292814,4
class3,-2.4174766146,-2.5476291545,3
class3,-0.2490738108,-2.7383427379,4
class3,0.0941740015,-4.6580363289,4
class3,-2.1019755971,-0.9022408491,3
class3,-0.6378987012,-0.091717483,3
class3,-2.0176911777,-1.7854633603,3
class3,-1.71544242,-2.7291060099,3
class3,-0.8023037049,-1.1380243296,3
class3,-0.2980701669,-1.8144160551,3
class3,-0.8737567713,-2.1106376286,3
class3,-1.3490293341,-1.0014369289,3
class3,-1.4846444837,-4.0680071732,4
class3,-0.6135793816,-1.1745085324,3
class3,-0.8448298743,-0.7171932083,3
class3,-0.8776675091,-1.3281689023,3
class3,-2.0322248833,-0.502561183,3
class3,-0.206941535,-1.8757183522,3
class3,0.9508422735,-0.7923852035,4
class3,0.1951905147,-2.4606405128,4
class3,-1.1953070025,-2.201434015,3
class3,-2.3890732375,-0.5057026932,3
class3,-1.645087194,-1.7167221523,3
class3,-1.0905729778,-1.9883019263,3
class3,-0.1026549296,-1.5873644647,3
class3,-1.5479703468,-2.0085204111,3
class3,-0.5998405161,-1.5100617002,3
class3,-0.8801446901,-3.3763130064,4
class3,-1.0859271105,-3.3050187345,4
class3,-0.4951043926,-5.2043456844,4
class3,-2.0714608654,-0.8289602649,3
class3,-1.0378240803,-2.0262513741,3
class3,-1.3628453057,-1.9398545566,3
class3,-2.0818990254,-3.1986083781,4
class3,-0.0519809704,-2.2779206782,3
class3,-0.3272735061,-1.1740570408,3
class3,-0.7382273089,1.4828647112,1
class3,0.1717349304,-1.8461452126,3
class3,1.1662413124,-1.6710278848,4
class3,0.2565297218,-1.5915989505,4
class3,-0.1200947753,-2.6069845045,4
class3,-0.6387948353,-1.7704444799,3
class3,-2.5403238327,-2.8581830399,3
class3,-1.2056792181,-1.9032371658,3
class3,-2.3311952472,-2.7660606004,3
class3,-1.6190325079,-3.4467006774,4
class3,-0.3682564697,-2.4875069619,3
class3,0.7377816493,0.2359701001,4
class3,-3.5254078165,-0.3985681083,3
class3,-2.1903961488,-1.7986212649,3
class3,-0.7298195583,-2.8754632146,3
class3,1.4120499752,-3.7386622399,4
class3,-3.1404725457,-2.4914409994,3
class3,-1.0235214026,-2.1118010751,3
class3,-1.1081400704,-2.5199968199,3
class3,0.5083179753,-1.4203028834,4
class3,-0.7049621598,-0.5376774373,3
class3,-1.6280099962,-1.4405374541,3
class3,-2.443314425,-1.1195019995,3
class3,-1.7422276126,-1.6298068727,3
class3,0.3142223329,-3.5106120555,4
class3,-0.2867901119,-1.736318456,3
class3,-1.3265572204,-1.6368080736,3
class3,-2.6162195432,-3.6821934516,4
class3,0.3410309772,-1.9311560212,4
class3,-1.4885753275,-1.0773539087,3
class3,-0.4059731464,-4.1907625448,4
class3,-0.3627821138,-2.2433273866,3
class3,-0.0297634773,-1.9434183961,3
class3,-1.0453938917,-1.2909733966,3
class3,1.0604243387,-0.0953980532,4
class3,-0.9250300818,-1.907160673,3
class3,-0.1193969179,-2.042978175,3
class3,-0.991571438,-1.9491733637,3
class3,-2.5411977362,-1.0187357842,3
class3,-1.7593950732,-4.3629439358,4
# Next is listed the parameters of each of the Gaussians considered in the model.
# 1 : mean(x) =   2.9600, mean(y) =   1.9480, cov(x,x) =    1.030, cov(y,y) =    0.208 and cov(x,y) = cov(y,x) =    0.059
# 2 : mean(x) =   4.9764, mean(y) =  -0.0013, cov(x,x) =    0.221, cov(y,y) =    0.254 and cov(x,y) = cov(y,x) =   -0.005
# 3 : mean(x) =  -1.1434, mean(y) =  -1.7663, cov(x,x) =    0.846, cov(y,y) =    0.789 and cov(x,y) = cov(y,x) =   -0.061
# 4 : mean(x) =  -0.6809, mean(y) =  -2.2150, cov(x,x) =    0.971, cov(y,y) =    1.158 and cov(x,y) = cov(y,x) =    0.352
# 5 : mean(x) =   2.6407, mean(y) =   2.1989, cov(x,x) =    0.759, cov(y,y) =    0.288 and cov(x,y) = cov(y,x) =   -0.119
# 6 : mean(x) =   3.8022, mean(y) =   1.9109, cov(x,x) =    0.228, cov(y,y) =    0.358 and cov(x,y) = cov(y,x) =    0.032
